1417,46.772
1418,46.809
1419,46.847
1420,46.884
1421,46.921
1422,46.958
1423,46.995
1424,47.033
1425,47.07
1426,47.107
1427,47.144
1428,47.181
1429,47.218
1430,47.256
1431,47.293
1432,47.33
1433,47.367
1434,47.404
1435,47.441
1436,47.478
1437,47.515
1438,47.552
1439,47.589
1440,47.626
1441,47.663
1442,47.7
1443,47.737
1444,47.774
1445,47.811
1446,47.848
1447,47.884
1448,47.921
1449,47.958
1450,47.995
1451,48.032
1452,48.069
1453,48.105
1454,48.142
1455,48.179
1456,48.216
1457,48.252
1458,48.289
1459,48.326
1460,48.363
1461,48.399
1462,48.436
1463,48.473
1464,48.509
1465,48.546
1466,48.582
1467,48.619
1468,48.656
1469,48.692
1470,48.729
1471,48.765
1472,48.802
1473,48.838
1474,48.875
1475,48.911
1476,48.948
1477,48.984
1478,49.021
1479,49.057
1480,49.093
1481,49.13
1482,49.166
1483,49.202
1484,49.239
1485,49.275
1486,49.311
1487,49.348
1488,49.384
1489,49.42
1490,49.456
1491,49.493
1492,49.529
1493,49.565
1494,49.601
1495,49.637
1496,49.674
1497,49.71
1498,49.746
1499,49.782
1500,49.818
1501,49.854
1502,49.89
1503,49.926
1504,49.962
1505,49.998
1506,50.034
1507,50.07
1508,50.106
1509,50.142
1510,50.178
1511,50.214
1512,50.25
1513,50.286
1514,50.322
1515,50.358
1516,50.393
1517,50.429
1518,50.465
1519,50.501
1520,50.537
1521,50.572
1522,50.608
1523,50.644
1524,50.68
1525,50.715
1526,50.751
1527,50.787
1528,50.822
1529,50.858
1530,50.894
1531,50.929
1532,50.965
1533,51
1534,51.036
1535,51.071
1536,51.107
1537,51.142
1538,51.178
1539,51.213
1540,51.249
1541,51.284
1542,51.32
1543,51.355
1544,51.391
1545,51.426
1546,51.461
1547,51.497
1548,51.532
1549,51.567
1550,51.603
1551,51.638
1552,51.673
1553,51.708
1554,51.744
1555,51.779
1556,51.814
1557,51.849
1558,51.885
1559,51.92
1560,51.955
1561,51.99
1562,52.025
1563,52.06
1564,52.095
1565,52.13
1566,52.165
1567,52.2
1568,52.235
1569,52.27
1570,52.305
1571,52.34
1572,52.375
1573,52.41
1574,52.445
1575,52.48
1576,52.515
1577,52.55
1578,52.585
1579,52.62
1580,52.654
1581,52.689
1582,52.724
1583,52.759
1584,52.794
1585,52.828
1586,52.863
1587,52.898
1588,52.932
1589,52.967
1590,53.002
1591,53.037
1592,53.071
1593,53.106
1594,53.14
1595,53.175
1596,53.21
1597,53.244
1598,53.279
1599,53.313
1600,53.348
1601,53.382
1602,53.417
1603,53.451
1604,53.486
1605,53.52
1606,53.555
1607,53.589
1608,53.623
1609,53.658
1610,53.692
1611,53.727
1612,53.761
1613,53.795
1614,53.83
1615,53.864
1616,53.898
1617,53.932
1618,53.967
1619,54.001
1620,54.035
1621,54.069
1622,54.104
1623,54.138
1624,54.172
1625,54.206
1626,54.24
1627,54.274
1628,54.308
1629,54.343
1630,54.377
1631,54.411
1632,54.445
1633,54.479
1634,54.513
1635,54.547
1636,54.581
1637,54.615
1638,54.649
1639,54.683
1640,54.717
1641,54.751
1642,54.785
1643,54.819
1644,54.852
1645,54.886
